ref_site;nom;commune;territoire;date;cairnet;cairsens;polluant;mesure;lon;lat;etat;geom
25;Dostaly*;Francois;CAESM;2024-08-15 04:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.31;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 05:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.199;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 06:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.004;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 07:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.008;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 08:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 09:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 10:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 11:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 12:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 13:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 14:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 15:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 16:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 17:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 18:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 19:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 20:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 21:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 22:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-15 23:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 00:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 01:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 02:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.001;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 03:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 04:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.009;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 05:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 06:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 07:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 08:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.084;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 09:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.003;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 10:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 11:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 12:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.001;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 13:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 14:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 15:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 16:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 17:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 18:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 19:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 20:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 21:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 22:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-16 23:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 00:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 01:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 02:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 03:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 04:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 05:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 06:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 07:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 08:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 09:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.026;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 10:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 11:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 12:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 13:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 14:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 15:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 16:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 17:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 18:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 19:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 20:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 21:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 22:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-17 23:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
25;Dostaly*;Francois;CAESM;2024-08-18 00:00:00.000;11;H2S-CH4S_026_Q_;H2S;0.0;-60.87264088166222;14.596482537620659;false;POINT (729176.5220555713 1614768.5145497995)
