2024/08/15 04:00:00;366.1;A
2024/08/15 05:00:00;532.6;A
2024/08/15 06:00:00;535.0;A
2024/08/15 07:00:00;486.4;A
2024/08/15 08:00:00;447.3;A
2024/08/15 09:00:00;416.1;A
2024/08/15 10:00:00;341.6;A
2024/08/15 11:00:00;302.5;A
2024/08/15 12:00:00;207.4;A
2024/08/15 13:00:00;102.0;A
2024/08/15 14:00:00;119.3;A
2024/08/15 15:00:00;160.3;A
2024/08/15 16:00:00;146.9;A
2024/08/15 17:00:00;208.9;A
2024/08/15 18:00:00;145.7;A
2024/08/15 19:00:00;208.3;A
2024/08/15 20:00:00;177.5;A
2024/08/15 21:00:00;213.0;A
2024/08/15 22:00:00;258.8;A
2024/08/15 23:00:00;179.6;A
2024/08/16 00:00:00;128.5;A
2024/08/16 01:00:00;44.9;A
2024/08/16 02:00:00;328.0;A
2024/08/16 03:00:00;128.7;A
2024/08/16 04:00:00;224.6;A
2024/08/16 05:00:00;53.3;A
2024/08/16 06:00:00;12.5;A
2024/08/16 07:00:00;12.2;A
2024/08/16 08:00:00;314.5;A
2024/08/16 09:00:00;247.7;A
2024/08/16 10:00:00;50.5;A
2024/08/16 11:00:00;39.0;A
2024/08/16 12:00:00;86.4;A
2024/08/16 13:00:00;69.2;A
2024/08/16 14:00:00;35.4;A
2024/08/16 15:00:00;53.9;A
2024/08/16 16:00:00;33.5;A
2024/08/16 17:00:00;94.4;A
2024/08/16 18:00:00;60.6;A
2024/08/16 19:00:00;61.8;A
2024/08/16 20:00:00;60.3;A
2024/08/16 21:00:00;40.1;A
2024/08/16 22:00:00;43.2;A
2024/08/16 23:00:00;21.8;A
2024/08/17 00:00:00;16.2;A
2024/08/17 01:00:00;15.1;A
2024/08/17 02:00:00;14.2;A
2024/08/17 03:00:00;15.1;A
2024/08/17 04:00:00;15.0;A
2024/08/17 05:00:00;15.5;A
2024/08/17 06:00:00;16.1;A
2024/08/17 07:00:00;37.5;A
2024/08/17 08:00:00;168.0;A
2024/08/17 09:00:00;271.7;A
2024/08/17 10:00:00;215.2;A
2024/08/17 11:00:00;208.4;A
2024/08/17 12:00:00;129.7;A
